107	00001	-------#####	-------#####	-----------#	-----------#
108	00001	-------#####	-------#####	-----------#	-----------#
109	00001	-------#####	-------#####	-----------#	-----------#
110	01001	-------#####	-----------#	-----------#	-----------#
111	01001	-------#####	-----------#	-----------#	-----------#
112	01001	-------#####	-----------#	-----------#	-----------#
113	01011	-----------#	-----------#	-----------#	-----------#
114	01011	-----------#	-----------#	-----------#	-----------#
115	01001	-----------#	-----------#	-----------#	-----------#
116	01001	-----------#	-----------#	-----------#	-----------#
117	01001	-----------#	-----------#	-----------#	------?----#
118	01001	-----------#	-----------#	-----------#	------?----#
119	01001	-----------#	-----------#	------?----#	-----------#
120	01001	-----------#	-----------#	------?----#	-----------#
121	01001	-----------#	------?----#	-----------#	-----------#
122	01011	------?----#	-----------#	-----------#	-----------#
123	01001	------?----#	-----------#	-----------#	-----------#
124	01001	-----------#	-----------#	-----------#	-----------#
125	01001	-----------#	-----------#	-----------#	-----------#
126	01001	-----------#	-----------#	-----------#	------------
127	01001	-----------#	-----------#	------------	------------
128	01001	-----------#	-----------#	------------	------------
129	01001	-----------#	------------	------------	-----------#
130	01011	------------	------------	-----------#	-----------#
131	01000	------------	------------	-----------#	-----------#
132	00011	------------	-----------#	-----------#	-----------#
133	01011	------------	-----------#	-----------#	-----------#
134	01011	-----------#	-----------#	-----------#	-----------#
135	01011	-----------#	-----------#	-----------#	-----------#
136	01011	-----------#	-----------#	-----------#	-----------#
137	01011	-----------#	-----------#	-----------#	-----------#
138	01011	-----------#	-----------#	-----------#	-----------#
139	01001	-----------#	-----------#	-----------#	-------?---#
140	01001	-----------#	-----------#	-------?---#	-------?---#
141	01000	-----------#	-----------#	-------?---#	-------?---#
142	00011	-----------#	-------?---#	-------?---#	-------?---#
143	00011	-----------#	-------?---#	-------?---#	-------?---#
144	00011	-------?---#	-------?---#	-------?---#	---?-------#
145	00011	-------?---#	-------?---#	-------?---#	---?-------#
146	00011	-------?---#	-------?---#	-------?---#	---?-------#
147	00011	-------?---#	-------?---#	-------?---#	---?-------#
148	01011	-------?---#	-------?---#	-------?---#	---?-------#
149	01001	-------?---#	-------?---#	-------?---#	---?-------#
150	01001	-------?---#	-------?---#	-------?---#	---?-------#
151	01000	-------?---#	-------?---#	-------?---#	---?-------#
152	01011	-------?---#	-------?---#	---?-------#	---?-------#
153	01011	-------?---#	-------?---#	---?-------#	---?-------#
154	01011	-------?---#	-------?---#	---?-------#	---?-------#
155	01011	-------?---#	-------?---#	---?-------#	---?-------#
156	01011	-------?---#	---?-------#	---?-------#	---?-------#
157	01011	-------?---#	---?-------#	---?-------#	---?-------#
158	01011	---?-------#	---?-------#	---?-------#	---?-------#
159	01011	---?-------#	---?-------#	---?-------#	---?-------#
160	01011	---?-------#	---?-------#	---?-------#	---?-------#
161	01011	---?-------#	---?-------#	---?-------#	---?-------#
162	01011	---?-------#	---?-------#	---?-------#	---?-------#
163	01011	---?-------#	---?-------#	---?-------#	---?-------#
164	01011	---?-------#	---?-------#	---?-------#	---?--------
165	01011	---?-------#	---?-------#	---?-------#	---?--------
166	01011	---?-------#	---?-------#	---?--------	---?--------
167	01011	---?-------#	---?-------#	---?--------	---?--------
168	00001	---?-------#	---?--------	---?--------	------------
169	00001	---?-------#	---?--------	---?--------	------------
170	00001	---?--------	---?--------	------------	-----------#
171	00001	---?--------	---?--------	------------	-----------#
172	00001	---?--------	------------	-----------#	-----------#
173	00001	---?--------	------------	-----------#	-----------#
174	00001	---?--------	------------	-----------#	-----------#
175	00001	------------	-----------#	-----------#	---?-------#
176	00001	------------	-----------#	-----------#	---?-------#
177	00001	------------	-----------#	-----------#	---?-------#
178	01001	------------	-----------#	-----------#	---?-------#
179	01001	-----------#	-----------#	---?-------#	---?-------#
180	01001	-----------#	-----------#	---?-------#	---?-------#
181	01001	-----------#	-----------#	---?-------#	---?-------#
182	01001	-----------#	---?-------#	---?-------#	---?-------#
183	01001	-----------#	---?-------#	---?-------#	---?-------#
184	01001	-----------#	---?-------#	---?-------#	---?-------#
185	01001	---?-------#	---?-------#	---?-------#	---?---?---#
186	01001	---?-------#	---?-------#	---?-------#	---?---?---#
187	01001	---?-------#	---?-------#	---?---?---#	-----------#
188	01001	---?-------#	---?-------#	---?---?---#	-----------#
189	01011	---?-------#	---?---?---#	-----------#	-----------#
190	01011	---?-------#	---?---?---#	-----------#	-----------#
191	01011	---?---?---#	-----------#	-----------#	-----------#
192	01011	-----------#	-----------#	-----------#	-----------#
193	01011	-----------#	-----------#	-----------#	-----------#
194	01011	-----------#	-----------#	-----------#	-----------#
195	01011	-----------#	-----------#	-----------#	-----------#
196	01001	-----------#	-----------#	-----------#	-------?---#
197	01011	-----------#	-----------#	-------?---#	-------?---#
198	01011	-----------#	-----------#	-------?---#	-------?---#
199	01011	-----------#	-------?---#	-------?---#	-----------#
200	01001	-------?---#	-------?---#	-----------#	-----------#
201	01001	-------?---#	-------?---#	-----------#	-----------#
202	01001	-------?---#	-----------#	-----------#	-----------#
203	01001	-----------#	-----------#	-----------#	-----------#
204	01001	-----------#	-----------#	-----------#	-----------#
205	01001	-----------#	-----------#	-----------#	-------?---#
206	01001	-----------#	-----------#	-----------#	-------?---#
207	01001	-----------#	-----------#	-----------#	-------?---#
208	01001	-----------#	-----------#	-----------#	-------?---#
209	01001	-----------#	-----------#	-------?---#	-----------#
210	01001	-----------#	-----------#	-------?---#	-----------#
211	01001	-----------#	-----------#	-------?---#	-----------#
212	01001	-----------#	-------?---#	-----------#	-----------#
213	00011	-----------#	-------?---#	-----------#	-----------#
214	00011	-----------#	-------?---#	-----------#	-----------#
215	00011	-------?---#	-----------#	-----------#	---?---?---#
216	00011	-------?---#	-----------#	-----------#	---?---?---#
217	00011	-------?---#	-----------#	-----------#	---?---?---#
218	01011	-------?---#	-----------#	-----------#	---?---?---#
219	01011	-------?---#	-----------#	-----------#	---?---?---#
220	01001	-------?---#	-----------#	-----------#	---?---?---#
221	01001	-------?---#	-----------#	-----------#	---?---?---#
222	01001	-------?---#	-----------#	-----------#	---?---?---#
223	01001	-----------#	-----------#	---?---?---#	-----------#
224	01001	-----------#	-----------#	---?---?---#	-----------#
225	01001	-----------#	-----------#	---?---?---#	-----------#
226	01011	-----------#	---?---?---#	-----------#	-----------#
227	01011	-----------#	---?---?---#	-----------#	-----------#
228	01011	-----------#	---?---?---#	-----------#	-----------#
229	01011	---?---?---#	-----------#	-----------#	-------?---#
230	01011	---?---?---#	-----------#	-----------#	-------?---#
231	01001	-----------#	-----------#	-------?---#	-----------#
232	01001	-----------#	-----------#	-------?---#	-----------#
233	01001	-----------#	-------?---#	-----------#	-----------#
234	01001	-----------#	-------?---#	-----------#	-----------#
235	01001	-------?---#	-----------#	-----------#	-----------#
236	01001	-------?---#	-----------#	-----------#	-----------#
237	01001	-----------#	-----------#	-----------#	-----------#
238	01001	-----------#	-----------#	-----------#	-----------#
239	01001	-----------#	-----------#	-----------#	-----------#
240	01001	-----------#	-----------#	-----------#	-------?---#
241	01001	-----------#	-----------#	-----------#	-------?---#
242	01001	-----------#	-----------#	-----------#	-------?---#
243	01011	-----------#	-----------#	-----------#	-------?---#
244	01000	-----------#	-----------#	-----------#	-------?---#
245	01011	-----------#	-----------#	-----------#	-------?---#
246	01011	-----------#	-----------#	-------?---#	-----------#
247	01011	-----------#	-----------#	-------#---#	-----------#
248	01011	-----------#	-----------#	-------#---#	-----------#
249	01011	-----------#	-----------#	-------#---#	-----------#
250	01011	-----------#	-------#---#	-----------#	-----------#
251	01001	-----------#	-------#---#	-----------#	-----------#
252	01001	-------#---#	-----------#	-----------#	---?-------#
253	01001	-------#---#	-----------#	-----------#	---?-------#
254	01001	-------#---#	-----------#	-----------#	---?-------#
255	01001	-----------#	-----------#	---?-------#	---?-------#
256	01001	-----------#	-----------#	---?-------#	---?-------#
257	01001	-----------#	---?-------#	---?-------#	---?-------#
258	01001	---?-------#	---?-------#	---?-------#	-----------#
259	01001	---?-------#	---?-------#	---?-------#	-----------#
260	01011	---?-------#	---?-------#	-----------#	-----------#
261	01011	---?-------#	---?-------#	-----------#	-----------#
262	01011	---?-------#	-----------#	-----------#	-----------#
263	01011	-----------#	-----------#	-----------#	-----------#
264	01011	-----------#	-----------#	-----------#	-----------#
265	01011	-----------#	-----------#	-----------#	---?-------#
266	01011	-----------#	-----------#	-----------#	---?-------#
267	01001	-----------#	-----------#	---?-------#	---?---?---#
268	01011	-----------#	---?-------#	---?---?---#	---?---?---#
269	00011	-----------#	---?-------#	---?---?---#	---?---?---#
270	00001	---?-------#	---?---?---#	---?---?---#	---?-------#
271	00001	---?-------#	---?---?---#	---?---?---#	---?-------#
272	00001	---?---?---#	---?---?---#	---?-------#	-----------#
273	00001	---?---?---#	---?---?---#	---?-------#	-----------#
274	01001	---?---?---#	---?-------#	-----------#	-----------#
275	01001	---?---?---#	---?-------#	-----------#	-----------#
276	01001	---?---?---#	---?-------#	-----------#	-----------#
277	01001	---?-------#	-----------#	-----------#	----------##
278	01001	---?-------#	-----------#	-----------#	----------##
279	01001	-----------#	-----------#	----------##	---------###
280	01001	-----------#	-----------#	----------##	---------###
281	01011	-----------#	-----------#	----------##	---------###
282	01011	-----------#	-----------#	----------##	---------###
283	01011	-----------#	-----------#	----------##	---------###
284	01011	-----------#	-----------#	----------##	---------###
285	01011	-----------#	-----------#	----------##	---------###
286	01001	-----------#	----------##	---------###	--------####
287	01001	-----------#	----------##	---------###	--------####
288	01001	-----------#	----------##	---------###	--------####
289	01001	----------##	---------###	--------####	-------#####
290	01001	----------##	---------###	--------####	-------#####
291	01011	----------##	---------###	--------####	-------#####
292	01011	---------###	--------####	-------#####	-----------#
293	01000	---------###	--------####	-------#####	-----------#
294	01011	--------####	-------#####	-----------#	-----------#
295	01011	--------####	-------#####	-----------#	-----------#
296	01011	-------#####	-----------#	-----------#	-------#####
297	01011	-------#####	-----------#	-----------#	-------#####
298	01011	-----------#	-----------#	-------#####	--------####
299	01011	-----------#	-----------#	-------#####	--------####
300	01011	-----------#	-------#####	--------####	---------###
301	01011	-----------#	-------#####	--------####	---------###
302	01011	-------#####	--------####	---------###	----------##
303	01011	--------####	---------###	----------##	-----------#
304	01011	--------####	---------###	----------##	-----------#
305	01011	---------###	----------##	-----------#	-----------#
306	01011	---------###	----------##	-----------#	-----------#
307	01011	----------##	-----------#	-----------#	-----------#
308	01011	-----------#	-----------#	-----------#	-----------#
309	01011	-----------#	-----------#	-----------#	-----------#
310	01011	-----------#	-----------#	-----------#	----------##
311	01011	-----------#	-----------#	----------##	---------###
312	01000	-----------#	-----------#	----------##	---------###
313	00011	-----------#	-----------#	----------##	---------###
314	01011	-----------#	-----------#	----------##	---------###
315	01011	-----------#	-----------#	----------##	---------###
316	01011	-----------#	-----------#	----------##	---------###
317	01011	-----------#	-----------#	----------##	---------###
318	01001	-----------#	----------##	---------###	--------####
319	01001	-----------#	----------##	---------###	--------####
320	01001	-----------#	----------##	---------###	--------####
321	01001	----------##	---------###	--------####	-------#####
322	01001	----------##	---------###	--------####	-------#####
323	01001	----------##	---------###	--------####	-------#####
324	01001	---------###	--------####	-------#####	-------#####
325	01001	---------###	--------####	-------#####	-------#####
326	01011	--------####	-------#####	-------#####	------------
327	01001	--------####	-------#####	-------#####	------------
328	01001	-------#####	-------#####	------------	------------
329	01001	-------#####	-------#####	------------	------------
330	01001	-------#####	------------	------------	-------#####
331	01001	-------#####	------------	------------	-------#####
332	01001	------------	------------	-------#####	--------####
333	01001	------------	-------#####	--------####	---------###
334	01001	------------	-------#####	--------####	---------###
335	01001	-------#####	--------####	---------###	----------##
336	01001	-------#####	--------####	---------###	----------##
337	01001	--------####	---------###	----------##	-----------#
338	00001	---------###	----------##	-----------#	-----------#
339	00001	---------###	----------##	-----------#	-----------#
340	00001	----------##	-----------#	-----------#	-----------#
341	01001	----------##	-----------#	-----------#	-----------#
342	00011	-----------#	-----------#	-----------#	-----------#
343	00011	-----------#	-----------#	-----------#	-----------#
344	00011	-----------#	-----------#	-----------#	---------###
345	00011	-----------#	-----------#	-----------#	---------###
346	00001	-----------#	-----------#	-----------#	---------###
347	00001	-----------#	-----------#	-----------#	---------###
348	01001	-----------#	-----------#	---------###	---------###
349	01001	-----------#	-----------#	---------###	---------###
350	01001	-----------#	-----------#	---------###	---------###
351	01001	-----------#	---------###	---------###	-----------#
352	01001	-----------#	---------###	---------###	-----------#
353	01001	-----------#	---------###	---------###	-----------#
354	01001	---------###	---------###	-----------#	-----------#
355	01011	---------###	---------###	-----------#	-----------#
356	01011	---------###	-----------#	-----------#	-----------#
357	01000	---------###	-----------#	-----------#	-----------#
358	01011	-----------#	-----------#	-----------#	-------?---#
359	01011	-----------#	-----------#	-----------#	-------?---#
360	01011	-----------#	-----------#	-------#---#	-------?---#
361	01011	-----------#	-------#---#	-------?---#	-------?---#
362	01011	-----------#	-------#---#	-------?---#	-------?---#
363	01011	-------#---#	-------?---#	-------?---#	-------?---#
364	01001	-------#---#	-------?---#	-------?---#	-------?---#
365	01001	-------?---#	-------?---#	-------?---#	-----------#
366	01001	-------?---#	-------?---#	-----------#	-----------#
367	01001	-------?---#	-------?---#	-----------#	-----------#
368	01001	-------?---#	-----------#	-----------#	-----------#
369	01001	-------?---#	-----------#	-----------#	-----------#
370	01001	-----------#	-----------#	-----------#	-----------#
371	01011	-----------#	-----------#	-----------#	-----------#
372	01011	-----------#	-----------#	-----------#	-----------#
373	01001	-----------#	-----------#	-----------#	-----------#
374	01001	-----------#	-----------#	-----------#	-----------#
375	01001	-----------#	-----------#	-----------#	-----------#
376	01001	-----------#	-----------#	-----------#	---------###
377	01011	-----------#	-----------#	---------###	---------###
378	00001	-----------#	-----------#	---------###	---------###
379	00001	-----------#	---------###	---------###	----------##
380	01001	-----------#	---------###	---------###	----------##
381	01001	---------###	---------###	----------##	---------###
382	01011	---------###	---------###	----------##	---------###
383	01000	---------###	---------###	----------##	---------###
384	00011	---------###	---------###	----------##	---------###
385	01011	---------###	---------###	----------##	---------###
386	01011	---------###	---------###	----------##	---------###
387	01011	---------###	---------###	----------##	---------###
388	01011	---------###	---------###	----------##	---------###
389	01001	---------###	----------##	---------###	--------####
390	01001	---------###	----------##	---------###	--------####
391	01001	---------###	----------##	---------###	--------####
392	01001	----------##	---------###	--------####	-------#####
393	01001	----------##	---------###	--------####	-------#####
394	01000	----------##	---------###	--------####	-------#####
395	00011	---------###	--------####	-------#####	------######
396	00011	---------###	--------####	-------#####	------######
397	01001	---------###	--------####	-------#####	------######
398	01001	---------###	--------####	-------#####	------######
399	01001	---------###	--------####	-------#####	------######
400	01001	--------####	-------#####	------######	-----#######
401	01001	--------####	-------#####	------######	-----#######
402	01011	--------####	-------#####	------######	-----#######
403	01000	-------#####	------######	-----#######	----########
404	00011	-------#####	------######	-----#######	----########
405	00011	-------#####	------######	-----#######	----########
406	01001	-------#####	------######	-----#######	----########
407	01001	-------#####	------######	-----#######	----########
408	01001	-------#####	------######	-----#######	----########
409	01001	------######	-----#######	----########	---#########
410	01001	------######	-----#######	----########	---#########
411	01011	------######	-----#######	----########	---#########
412	00011	-----#######	----########	---#########	---#########
413	00011	-----#######	----########	---#########	---#########
414	00011	-----#######	----########	---#########	---#########
415	00011	-----#######	----########	---#########	---#########
416	00001	----########	---#########	---#########	-----------#
417	00001	----########	---#########	---#########	-----------#
418	00001	----########	---#########	---#########	-----------#
419	00001	----########	---#########	---#########	-----------#
420	00001	----########	---#########	---#########	-----------#
421	00001	----########	---#########	---#########	-----------#
422	00001	----########	---#########	---#########	-----------#
